code,name,current_price,last_updated
MDX,Mdex,0.07754580529601451,2023-04-27T14:37:00
IQ,IQ,0.005840671652542464,2023-04-27T14:37:00
HIGH,Highstreet,2.034104037721796,2023-04-27T14:37:00
DODO,DODO,0.15483219988174501,2023-04-27T14:37:00
VGX,Voyager Token,0.25260622815649986,2023-04-27T14:37:00
XPLA,XPLA,0.4386556664516587,2023-04-27T14:37:00
DUSK,Dusk Network,0.16454089849194953,2023-04-27T14:37:00
CTK,Shentu,0.7595261957982946,2023-04-27T14:37:00
QKC,QuarkChain,0.01077666747304052,2023-04-27T14:37:00
SFUND,Seedify.fund,1.3917415415690084,2023-04-27T14:37:00
TLM,Alien Worlds,0.01937188736023725,2023-04-27T14:37:00
CEL,Celsius,0.28516457378526505,2023-04-27T14:37:00
CTC,Creditcoin,0.3080421597171148,2023-04-27T14:37:00
XSGD,XSGD,0.7492586426658391,2023-04-27T14:37:00
LOOM,Loom Network,0.05784425284026981,2023-04-27T14:37:00
ARRR,Pirate Chain,0.33344360010443236,2023-04-27T14:37:00
FUN,FUNToken,0.005921242077730702,2023-04-27T14:37:00
RACA,RACA,0.00019370441841102718,2023-04-27T14:37:00
VRA,Verasity,0.006284046337814158,2023-04-27T14:37:00
WMT,World Mobile Token,0.1568229315963728,2023-04-27T14:37:00
WRX,WazirX,0.1659168677523724,2023-04-27T14:37:00
XCN,Onyxcoin,0.002696193654696187,2023-04-27T14:37:00
BFC,Bifrost,0.0579909822074421,2023-04-27T14:37:00
MCB,MUX Protocol,16.493137063353622,2023-04-27T14:37:00
BSW,Biswap,0.1678851564298624,2023-04-27T14:37:00
CEEK,CEEK VR,0.07674080386331178,2023-04-27T14:37:00
IDEX,IDEX,0.09162924198413726,2023-04-27T14:37:00
AURA,Aura Finance,2.275305126427669,2023-04-27T14:37:00
LINA,Linear Finance,0.01207898166461555,2023-04-27T14:37:00
ankrETH,Ankr Staked ETH,2089.971619320411,2023-04-27T14:37:00
BETA,Beta Finance,0.09048589401661124,2023-04-27T14:37:00
SUPER,SuperVerse,0.1511613477421025,2023-04-27T14:37:00
CORE,cVault.finance,6082.352829667887,2023-04-27T14:37:00
XYO,XYO,0.004727295444099848,2023-04-27T14:37:00
REEF,Reef,0.00266112207266643,2023-04-27T14:37:00
TRU,TrueFi,0.05904287545640324,2023-04-27T14:37:00
COL,Clash of Lilliput,0.7285294840191895,2023-04-27T14:37:00
vBUSD,Venus BUSD,0.02204232590914125,2023-04-27T14:37:00
ORC,Orbit Chain,0.09095731179059045,2023-04-27T14:37:00
VOLT,Volt Inu V2,1.0562769772427035e-06,2023-04-27T14:37:00
ATA,Automata Network,0.1583749333068782,2023-04-27T14:37:00
SAITAMA,Saitama,0.0014928875513313493,2023-04-27T14:37:00
